INDEX,Intercept,ORI2,ORI3,ENV2,CLA2,CLA3,EXC2,EXC3,NEW2,INF2,INF3,PRICE
306,3.1388888888888893,0.16666666666666496,-1.3322676295501878e-15,0.1666666666666673,-0.5000000000000004,-0.3333333333333357,0.16666666666666607,-1.5066002043690253e-15,-0.08333333333333359,4.333333333333332,4.833333333333332,-0.16666666666666774
310,4.222222222222224,-1.3333333333333357,-0.5000000000000009,0.4166666666666634,-0.3333333333333337,0.499999999999998,1.1666666666666679,0.999999999999999,3.4166666666666665,0.9999999999999992,0.16666666666666607,-0.5833333333333331
318,6.638888888888893,0.9999999999999976,0.16666666666666458,-0.5833333333333333,-0.16666666666666852,-0.16666666666666996,-1.7763568394002505e-15,0.6666666666666639,0.16666666666666619,4.770209969508473e-17,0.16666666666666607,-0.1666666666666674
319,7.138888888888893,-1.8333333333333415,-1.000000000000006,-0.5833333333333373,-4.440892098500626e-16,-1.3333333333333361,-0.3333333333333348,2.4999999999999956,2.666666666666665,1.1666666666666756,-0.49999999999999356,-0.5000000000000007
320,1.4166666666666654,-0.1666666666666693,0.6666666666666652,-0.5000000000000014,0.33333333333333337,0.16666666666666585,0.33333333333333304,1.1666666666666654,1.7500000000000004,1.3333333333333361,1.6666666666666692,-0.08333333333333337
325,7.52777777777778,0.6666666666666639,0.666666666666666,0.33333333333333126,-1.5000000000000009,-2.6666666666666687,0.3333333333333326,0.49999999999999767,0.5833333333333313,0.5000000000000004,-0.16666666666666785,-0.0833333333333342
326,2.2777777777777786,0.6666666666666645,-0.33333333333333554,-0.6666666666666671,0.16666666666666696,-1.3333333333333346,-0.6666666666666675,0.4999999999999979,-0.1666666666666663,2.1666666666666705,1.1666666666666687,-0.416666666666667
342,5.583333333333335,0.6666666666666643,0.33333333333333115,-1.3322676295501878e-15,-1.5000000000000009,-2.5000000000000027,0.1666666666666652,0.83333333333333,2.7500000000000018,0.6666666666666675,2.8333333333333335,-0.2500000000000008
346,0.6944444444444439,0.16666666666666408,0.16666666666666463,0.8333333333333319,0.0,-0.16666666666666752,1.1666666666666667,2.166666666666665,1.5833333333333333,0.5000000000000023,0.3333333333333355,-0.2499999999999996
347,7.166666666666671,-0.3333333333333388,0.8333333333333308,-5.773159728050814e-15,0.1666666666666674,-7.666666666666669,0.499999999999998,1.4999999999999958,1.4999999999999964,3.0000000000000093,1.500000000000002,-0.5833333333333341
349,5.999999999999999,3.9999999999999987,4.000000000000001,3.3306690738754696e-16,-1.2212453270876722e-15,-1.9984014443252818e-15,-1.3322676295501878e-15,-3.0499942038993865e-15,-1.7208456881689926e-15,-1.2069278427054376e-16,-2.6645352591003757e-15,-9.992007221626409e-16
350,2.2222222222222214,0.3333333333333317,0.33333333333333237,0.9166666666666664,-0.16666666666666685,0.3333333333333317,-0.16666666666666607,-0.16666666666666813,0.9166666666666667,3.1666666666666665,2.9999999999999996,-0.16666666666666707
