OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE
-0.10870121850100217,0.8281563439071418,0.9250726434665966,-0.023183986416678678,1.6677117551398746,0.277495550905783,0.6020183115518732,0.7650139062655402,0.07778923666202424,0.8083325553110501,0.7584059767501224,0.3516512043565766,0.5792576654432228,0.7136188989233967,0.38175399437127516,0.5609023056781574,0.7018714686737638,-1.215091666361957e-06
-0.9853157121879669,0.0,0.0,-1.6908957415565136,0.0,-0.4060205580029364,0.0,0.0,-0.7055800293685622,0.0,0.0,-0.29478707782672203,0.0,0.0,-0.24963289280471107,0.0,0.0,-1.2150916663817278e-06
-0.985315712187971,0.0,0.0,-1.6908957415565147,0.0,-0.40602055800293607,0.0,0.0,-0.7055800293685646,0.0,0.0,-0.2947870778267207,0.0,0.0,0.0,0.019089574155650636,0.0,-1.2150916663849016e-06
-0.9853157121879704,0.0,0.0,-1.6908957415565138,0.0,-0.40602055800293624,0.0,0.0,-0.7055800293685646,0.0,0.0,-0.2947870778267236,0.0,0.0,0.0,0.0,0.23054331864904284,-1.2150916663717666e-06
-0.9853157121879691,0.0,0.0,-1.6908957415565113,0.0,-0.40602055800293574,0.0,0.0,-0.7055800293685631,0.0,0.0,0.0,0.04662261380322894,0.0,-0.24963289280469023,0.0,0.0,-1.2150916663872108e-06
-0.9853157121879673,0.0,0.0,-1.6908957415565162,0.0,-0.40602055800293724,0.0,0.0,-0.7055800293685649,0.0,0.0,0.0,0.046622613803228644,0.0,0.0,0.01908957415565282,0.0,-1.2150916663832575e-06
-0.9853157121879644,0.0,0.0,-1.690895741556514,0.0,-0.4060205580029373,0.0,0.0,-0.705580029368564,0.0,0.0,0.0,0.04662261380322903,0.0,0.0,0.0,0.23054331864904537,-1.2150916663800189e-06
-0.9853157121879669,0.0,0.0,-1.6908957415565173,0.0,-0.4060205580029362,0.0,0.0,-0.7055800293685633,0.0,0.0,0.0,0.0,0.24816446402349285,-0.2496328928046957,0.0,0.0,-1.2150916663904414e-06
-0.9853157121879709,0.0,0.0,-1.6908957415565167,0.0,-0.4060205580029381,0.0,0.0,-0.7055800293685667,0.0,0.0,0.0,0.0,0.24816446402349432,0.0,0.01908957415564788,0.0,-1.2150916664502356e-06
-0.9853157121879658,0.0,0.0,-1.690895741556515,0.0,-0.40602055800293774,0.0,0.0,-0.7055800293685649,0.0,0.0,0.0,0.0,0.24816446402349454,0.0,0.0,0.2305433186490423,-1.215091666384303e-06
-0.985315712187968,0.0,0.0,-1.6908957415565131,0.0,-0.40602055800293757,0.0,0.0,0.0,0.3902349486049884,0.0,-0.2947870778267254,0.0,0.0,-0.24963289280472528,0.0,0.0,-1.2150916663801546e-06
-0.9853157121879699,0.0,0.0,-1.690895741556514,0.0,-0.4060205580029374,0.0,0.0,0.0,0.39023494860498686,0.0,-0.29478707782672664,0.0,0.0,0.0,0.0190895741556409,0.0,-1.2150916663851644e-06
-0.9853157121879698,0.0,0.0,-1.690895741556513,0.0,-0.4060205580029357,0.0,0.0,0.0,0.3902349486049877,0.0,-0.29478707782672514,0.0,0.0,0.0,0.0,0.2305433186490416,-1.215091666418082e-06
-0.9853157121879691,0.0,0.0,-1.6908957415565131,0.0,-0.40602055800293735,0.0,0.0,0.0,0.3902349486049878,0.0,0.0,0.0466226138032306,0.0,-0.24963289280472425,0.0,0.0,-1.2150916664156178e-06
-0.9853157121879691,0.0,0.0,-1.6908957415565131,0.0,-0.4060205580029367,0.0,0.0,0.0,0.390234948604988,0.0,0.0,0.04662261380323,0.0,0.0,0.019089574155641442,0.0,-1.2150916663860336e-06
-0.9853157121879695,0.0,0.0,-1.6908957415565136,0.0,-0.40602055800293685,0.0,0.0,0.0,0.3902349486049882,0.0,0.0,0.04662261380323075,0.0,0.0,0.0,0.2305433186490449,-1.215091666402303e-06
-0.9853157121879695,0.0,0.0,-1.6908957415565167,0.0,-0.40602055800293857,0.0,0.0,0.0,0.3902349486049894,0.0,0.0,0.0,0.2481644640234933,-0.24963289280472573,0.0,0.0,-1.2150916663863835e-06
-0.9853157121879699,0.0,0.0,-1.6908957415565145,0.0,-0.4060205580029379,0.0,0.0,0.0,0.39023494860498864,0.0,0.0,0.0,0.24816446402349301,0.0,0.01908957415565035,0.0,-1.2150916663982345e-06
-0.9853157121879699,0.0,0.0,-1.690895741556514,0.0,-0.40602055800293874,0.0,0.0,0.0,0.3902349486049901,0.0,0.0,0.0,0.2481644640234926,0.0,0.0,0.2305433186490448,-1.2150916663800057e-06
-0.985315712187972,0.0,0.0,-1.6908957415565176,0.0,-0.4060205580029387,0.0,0.0,0.0,0.0,0.31534508076358775,-0.2947870778267279,0.0,0.0,-0.24963289280472523,0.0,0.0,-1.2150916663816007e-06
-0.9853157121879694,0.0,0.0,-1.6908957415565182,0.0,-0.4060205580029387,0.0,0.0,0.0,0.0,0.3153450807635855,-0.2947870778267275,0.0,0.0,0.0,0.019089574155659667,0.0,-1.2150916663849757e-06
-0.985315712187966,0.0,0.0,-1.6908957415565167,0.0,-0.4060205580029393,0.0,0.0,0.0,0.0,0.3153450807635843,-0.2947870778267272,0.0,0.0,0.0,0.0,0.23054331864904634,-1.2150916664328949e-06
-0.9853157121879691,0.0,0.0,-1.6908957415565193,0.0,-0.4060205580029389,0.0,0.0,0.0,0.0,0.31534508076358453,0.0,0.04662261380322971,0.0,-0.24963289280472142,0.0,0.0,-1.2150916663504195e-06
