OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE
-0.08940533135416673,0.7933351166030234,0.9119121917018437,0.005220066095495818,1.6106219106277906,0.28806502430083286,0.5930716119161127,0.7347053405063545,0.11019941165260434,0.7821361705458894,0.7235063945248111,0.34471851573693046,0.5825314274628881,0.6885920335234897,0.3987369610597243,0.527854220611765,0.6892507950518117,-1.0558723490672744e-06
-0.9420289855072467,0.0,0.0,-1.605401844532256,0.0,-0.37582345191041894,0.0,0.0,-0.6426218708827399,0.0,0.0,-0.29084321475625846,0.0,0.0,-0.2098155467720564,0.0,0.0,-1.0558723490764685e-06
-0.9420289855072483,0.0,0.0,-1.6054018445322527,0.0,-0.3758234519104154,0.0,0.0,-0.6426218708827361,0.0,0.0,-0.29084321475625813,0.0,0.0,0.0,-0.016139657443977686,0.0,-1.0558723490708252e-06
-0.9420289855072472,0.0,0.0,-1.6054018445322593,0.0,-0.3758234519104195,0.0,0.0,-0.642621870882737,0.0,0.0,-0.29084321475625885,0.0,0.0,0.0,0.0,0.22595520421607299,-1.0558723491576746e-06
-0.9420289855072477,0.0,0.0,-1.6054018445322562,0.0,-0.3758234519104184,0.0,0.0,-0.6426218708827355,0.0,0.0,0.0,0.06587615283267362,0.0,-0.20981554677206327,0.0,0.0,-1.0558723490716563e-06
-0.9420289855072459,0.0,0.0,-1.605401844532257,0.0,-0.37582345191041827,0.0,0.0,-0.642621870882737,0.0,0.0,0.0,0.06587615283267226,0.0,0.0,-0.016139657443984684,0.0,-1.0558723490733885e-06
-0.942028985507248,0.0,0.0,-1.6054018445322584,0.0,-0.37582345191041855,0.0,0.0,-0.6426218708827384,0.0,0.0,0.0,0.06587615283267266,0.0,0.0,0.0,0.22595520421607246,-1.0558723490545319e-06
-0.9420289855072439,0.0,0.0,-1.6054018445322566,0.0,-0.3758234519104185,0.0,0.0,-0.6426218708827387,0.0,0.0,0.0,0.0,0.22496706192358315,-0.20981554677205874,0.0,0.0,-1.0558723490723532e-06
-0.9420289855072455,0.0,0.0,-1.605401844532256,0.0,-0.37582345191041794,0.0,0.0,-0.6426218708827388,0.0,0.0,0.0,0.0,0.2249670619235809,0.0,-0.016139657443975403,0.0,-1.0558723490707218e-06
-0.9420289855072428,0.0,0.0,-1.6054018445322575,0.0,-0.37582345191041905,0.0,0.0,-0.642621870882739,0.0,0.0,0.0,0.0,0.22496706192358268,0.0,0.0,0.225955204216073,-1.0558723491387413e-06
-0.9420289855072489,0.0,0.0,-1.6054018445322586,0.0,-0.3758234519104193,0.0,0.0,0.0,0.3652832674571674,0.0,-0.29084321475626085,0.0,0.0,-0.2098155467720551,0.0,0.0,-1.055872349085454e-06
-0.9420289855072517,0.0,0.0,-1.6054018445322575,0.0,-0.37582345191041977,0.0,0.0,0.0,0.36528326745716516,0.0,-0.290843214756262,0.0,0.0,0.0,-0.016139657443981277,0.0,-1.0558723490699983e-06
-0.9420289855072486,0.0,0.0,-1.605401844532264,0.0,-0.37582345191041994,0.0,0.0,0.0,0.36528326745716433,0.0,-0.2908432147562617,0.0,0.0,0.0,0.0,0.22595520421607335,-1.0558723490793582e-06
-0.942028985507249,0.0,0.0,-1.605401844532257,0.0,-0.3758234519104188,0.0,0.0,0.0,0.36528326745716505,0.0,0.0,0.06587615283267535,0.0,-0.20981554677206543,0.0,0.0,-1.0558723490795238e-06
-0.942028985507246,0.0,0.0,-1.6054018445322575,0.0,-0.3758234519104188,0.0,0.0,0.0,0.3652832674571657,0.0,0.0,0.06587615283267723,0.0,0.0,-0.01613965744397828,0.0,-1.0558723490777812e-06
-0.9420289855072486,0.0,0.0,-1.6054018445322553,0.0,-0.37582345191041844,0.0,0.0,0.0,0.36528326745716794,0.0,0.0,0.0658761528326754,0.0,0.0,0.0,0.22595520421607196,-1.0558723491555105e-06
-0.9420289855072486,0.0,0.0,-1.6054018445322566,0.0,-0.3758234519104185,0.0,0.0,0.0,0.3652832674571637,0.0,0.0,0.0,0.22496706192358504,-0.20981554677206044,0.0,0.0,-1.0558723489698224e-06
-0.94202898550725,0.0,0.0,-1.605401844532257,0.0,-0.3758234519104185,0.0,0.0,0.0,0.36528326745716105,0.0,0.0,0.0,0.2249670619235856,0.0,-0.016139657443984354,0.0,-1.0558723491142337e-06
-0.9420289855072499,0.0,0.0,-1.6054018445322573,0.0,-0.37582345191041716,0.0,0.0,0.0,0.3652832674571638,0.0,0.0,0.0,0.2249670619235839,0.0,0.0,0.22595520421607354,-1.0558723491756182e-06
-0.9420289855072473,0.0,0.0,-1.6054018445322578,0.0,-0.3758234519104174,0.0,0.0,0.0,0.0,0.2773386034255599,-0.2908432147562591,0.0,0.0,-0.2098155467720632,0.0,0.0,-1.0558723490421004e-06
-0.9420289855072463,0.0,0.0,-1.6054018445322562,0.0,-0.3758234519104184,0.0,0.0,0.0,0.0,0.2773386034255594,-0.2908432147562605,0.0,0.0,0.0,-0.016139657443981728,0.0,-1.0558723491250922e-06
-0.9420289855072473,0.0,0.0,-1.6054018445322575,0.0,-0.3758234519104166,0.0,0.0,0.0,0.0,0.27733860342556044,-0.29084321475625985,0.0,0.0,0.0,0.0,0.2259552042160709,-1.0558723491660645e-06
-0.9420289855072476,0.0,0.0,-1.6054018445322602,0.0,-0.3758234519104162,0.0,0.0,0.0,0.0,0.2773386034255594,0.0,0.0658761528326742,0.0,-0.20981554677206574,0.0,0.0,-1.0558723490777476e-06
-0.9420289855072465,0.0,0.0,-1.6054018445322609,0.0,-0.3758234519104196,0.0,0.0,0.0,0.0,0.27733860342556066,0.0,0.0658761528326749,0.0,0.0,-0.016139657443985416,0.0,-1.055872348963946e-06
-0.9420289855072486,0.0,0.0,-1.605401844532258,0.0,-0.3758234519104199,0.0,0.0,0.0,0.0,0.2773386034255626,0.0,0.06587615283267653,0.0,0.0,0.0,0.2259552042160718,-1.0558723490865586e-06
-0.9420289855072482,0.0,0.0,-1.6054018445322553,0.0,-0.375823451910417,0.0,0.0,0.0,0.0,0.2773386034255595,0.0,0.0,0.2249670619235816,-0.20981554677206476,0.0,0.0,-1.055872349078135e-06
-0.9420289855072506,0.0,0.0,-1.6054018445322553,0.0,-0.3758234519104178,0.0,0.0,0.0,0.0,0.27733860342555916,0.0,0.0,0.2249670619235837,0.0,-0.016139657443980174,0.0,-1.055872349092499e-06
-0.9420289855072485,0.0,0.0,-1.6054018445322564,0.0,-0.37582345191041794,0.0,0.0,0.0,0.0,0.2773386034255579,0.0,0.0,0.22496706192358104,0.0,0.0,0.22595520421607443,-1.05587234904941e-06
-0.9420289855072448,0.0,0.0,-1.60540184453226,0.0,0.0,0.08168642951253671,0.0,-0.6426218708827494,0.0,0.0,-0.2908432147562592,0.0,0.0,-0.20981554677206432,0.0,0.0,-1.0558723490928821e-06
-0.942028985507249,0.0,0.0,-1.6054018445322553,0.0,0.0,0.08168642951253466,0.0,-0.6426218708827488,0.0,0.0,-0.29084321475625885,0.0,0.0,0.0,-0.016139657443985767,0.0,-1.0558723490810595e-06
-0.9420289855072451,0.0,0.0,-1.6054018445322569,0.0,0.0,0.08168642951254058,0.0,-0.6426218708827489,0.0,0.0,-0.290843214756258,0.0,0.0,0.0,0.0,0.22595520421607435,-1.0558723491755805e-06
-0.942028985507247,0.0,0.0,-1.605401844532259,0.0,0.0,0.08168642951253706,0.0,-0.642621870882749,0.0,0.0,0.0,0.06587615283267376,0.0,-0.20981554677205966,0.0,0.0,-1.0558723489686368e-06
-0.9420289855072452,0.0,0.0,-1.6054018445322578,0.0,0.0,0.08168642951253605,0.0,-0.6426218708827494,0.0,0.0,0.0,0.06587615283267378,0.0,0.0,-0.016139657443981714,0.0,-1.0558723490749763e-06
-0.9420289855072446,0.0,0.0,-1.6054018445322575,0.0,0.0,0.08168642951253847,0.0,-0.642621870882749,0.0,0.0,0.0,0.06587615283267512,0.0,0.0,0.0,0.22595520421607002,-1.0558723490846481e-06
-0.942028985507245,0.0,0.0,-1.6054018445322582,0.0,0.0,0.08168642951253682,0.0,-0.6426218708827476,0.0,0.0,0.0,0.0,0.2249670619235841,-0.2098155467720515,0.0,0.0,-1.055872349070841e-06
-0.9420289855072476,0.0,0.0,-1.6054018445322573,0.0,0.0,0.0816864295125335,0.0,-0.6426218708827485,0.0,0.0,0.0,0.0,0.2249670619235778,0.0,-0.01613965744397461,0.0,-1.0558723490644254e-06
-0.9420289855072422,0.0,0.0,-1.605401844532259,0.0,0.0,0.08168642951253877,0.0,-0.6426218708827482,0.0,0.0,0.0,0.0,0.22496706192358285,0.0,0.0,0.225955204216072,-1.0558723490721965e-06
-0.9420289855072468,0.0,0.0,-1.6054018445322609,0.0,0.0,0.08168642951253838,0.0,0.0,0.3652832674571797,0.0,-0.2908432147562599,0.0,0.0,-0.20981554677206468,0.0,0.0,-1.0558723490410238e-06
-0.9420289855072487,0.0,0.0,-1.605401844532261,0.0,0.0,0.08168642951253838,0.0,0.0,0.36528326745717915,0.0,-0.29084321475625974,0.0,0.0,0.0,-0.01613965744398004,0.0,-1.0558723490108444e-06
-0.942028985507248,0.0,0.0,-1.6054018445322569,0.0,0.0,0.0816864295125355,0.0,0.0,0.3652832674571774,0.0,-0.2908432147562599,0.0,0.0,0.0,0.0,0.22595520421607618,-1.0558723490795267e-06
-0.9420289855072468,0.0,0.0,-1.605401844532258,0.0,0.0,0.0816864295125391,0.0,0.0,0.3652832674571801,0.0,0.0,0.06587615283267141,0.0,-0.20981554677206277,0.0,0.0,-1.055872349107712e-06
-0.9420289855072478,0.0,0.0,-1.605401844532259,0.0,0.0,0.08168642951253732,0.0,0.0,0.3652832674571788,0.0,0.0,0.06587615283267101,0.0,0.0,-0.01613965744397942,0.0,-1.0558723490868205e-06
-0.9420289855072475,0.0,0.0,-1.6054018445322606,0.0,0.0,0.08168642951253893,0.0,0.0,0.3652832674571815,0.0,0.0,0.0658761528326719,0.0,0.0,0.0,0.22595520421607723,-1.0558723492190454e-06
-0.9420289855072483,0.0,0.0,-1.6054018445322624,0.0,0.0,0.08168642951253266,0.0,0.0,0.36528326745717743,0.0,0.0,0.0,0.2249670619235818,-0.20981554677205538,0.0,0.0,-1.0558723490791297e-06
-0.9420289855072502,0.0,0.0,-1.6054018445322589,0.0,0.0,0.08168642951252882,0.0,0.0,0.3652832674571755,0.0,0.0,0.0,0.22496706192358285,0.0,-0.016139657443976326,0.0,-1.055872349102334e-06
-0.9420289855072504,0.0,0.0,-1.6054018445322613,0.0,0.0,0.08168642951253395,0.0,0.0,0.3652832674571812,0.0,0.0,0.0,0.2249670619235814,0.0,0.0,0.22595520421607496,-1.0558723491931213e-06
-0.942028985507246,0.0,0.0,-1.605401844532258,0.0,0.0,0.08168642951253723,0.0,0.0,0.0,0.2773386034255585,-0.2908432147562587,0.0,0.0,-0.20981554677205683,0.0,0.0,-1.0558723490972551e-06
-0.9420289855072481,0.0,0.0,-1.6054018445322555,0.0,0.0,0.08168642951253673,0.0,0.0,0.0,0.2773386034255576,-0.2908432147562576,0.0,0.0,0.0,-0.016139657443983362,0.0,-1.0558723491956027e-06
-0.9420289855072476,0.0,0.0,-1.605401844532257,0.0,0.0,0.0816864295125396,0.0,0.0,0.0,0.2773386034255564,-0.2908432147562582,0.0,0.0,0.0,0.0,0.22595520421607515,-1.0558723491326234e-06
-0.9420289855072463,0.0,0.0,-1.6054018445322609,0.0,0.0,0.08168642951253761,0.0,0.0,0.0,0.27733860342555744,0.0,0.0658761528326717,0.0,-0.2098155467720645,0.0,0.0,-1.0558723490786666e-06
-0.9420289855072471,0.0,0.0,-1.6054018445322606,0.0,0.0,0.08168642951253612,0.0,0.0,0.0,0.27733860342555766,0.0,0.06587615283267183,0.0,0.0,-0.016139657443994107,0.0,-1.0558723490432288e-06
-0.9420289855072457,0.0,0.0,-1.605401844532257,0.0,0.0,0.08168642951253512,0.0,0.0,0.0,0.277338603425559,0.0,0.06587615283267358,0.0,0.0,0.0,0.22595520421607151,-1.0558723491057075e-06
-0.9420289855072437,0.0,0.0,-1.605401844532258,0.0,0.0,0.08168642951253689,0.0,0.0,0.0,0.2773386034255585,0.0,0.0,0.22496706192357888,-0.20981554677205566,0.0,0.0,-1.0558723491235487e-06
-0.9420289855072459,0.0,0.0,-1.6054018445322615,0.0,0.0,0.08168642951253767,0.0,0.0,0.0,0.2773386034255566,0.0,0.0,0.22496706192358187,0.0,-0.016139657443993906,0.0,-1.055872349031062e-06
-0.9420289855072472,0.0,0.0,-1.6054018445322586,0.0,0.0,0.08168642951253836,0.0,0.0,0.0,0.277338603425558,0.0,0.0,0.22496706192357996,0.0,0.0,0.22595520421607154,-1.0558723490684927e-06
-0.9420289855072475,0.0,0.0,-1.6054018445322553,0.0,0.0,0.0,0.2941370223978742,-0.6426218708827457,0.0,0.0,-0.29084321475625713,0.0,0.0,-0.2098155467720723,0.0,0.0,-1.0558723490915504e-06
-0.9420289855072458,0.0,0.0,-1.6054018445322582,0.0,0.0,0.0,0.29413702239787054,-0.6426218708827456,0.0,0.0,-0.2908432147562595,0.0,0.0,0.0,-0.016139657443978418,0.0,-1.0558723490820363e-06
-0.9420289855072447,0.0,0.0,-1.605401844532259,0.0,0.0,0.0,0.294137022397872,-0.6426218708827475,0.0,0.0,-0.29084321475625724,0.0,0.0,0.0,0.0,0.22595520421607387,-1.0558723491543153e-06
-0.942028985507248,0.0,0.0,-1.6054018445322584,0.0,0.0,0.0,0.2941370223978769,-0.642621870882746,0.0,0.0,0.0,0.06587615283267476,0.0,-0.20981554677206007,0.0,0.0,-1.05587234905668e-06
-0.9420289855072446,0.0,0.0,-1.605401844532258,0.0,0.0,0.0,0.2941370223978786,-0.6426218708827434,0.0,0.0,0.0,0.06587615283267174,0.0,0.0,-0.016139657443983227,0.0,-1.0558723491023306e-06
-0.942028985507249,0.0,0.0,-1.6054018445322586,0.0,0.0,0.0,0.2941370223978772,-0.6426218708827454,0.0,0.0,0.0,0.0658761528326692,0.0,0.0,0.0,0.2259552042160745,-1.0558723491234492e-06
-0.9420289855072462,0.0,0.0,-1.605401844532259,0.0,0.0,0.0,0.2941370223978743,-0.6426218708827419,0.0,0.0,0.0,0.0,0.22496706192358204,-0.20981554677205744,0.0,0.0,-1.0558723490995174e-06
-0.942028985507244,0.0,0.0,-1.6054018445322575,0.0,0.0,0.0,0.29413702239787426,-0.6426218708827439,0.0,0.0,0.0,0.0,0.2249670619235828,0.0,-0.016139657443979452,0.0,-1.0558723490872945e-06
-0.9420289855072457,0.0,0.0,-1.6054018445322602,0.0,0.0,0.0,0.29413702239788,-0.6426218708827415,0.0,0.0,0.0,0.0,0.22496706192358001,0.0,0.0,0.22595520421607435,-1.0558723490788764e-06
-0.9420289855072501,0.0,0.0,-1.6054018445322602,0.0,0.0,0.0,0.2941370223978774,0.0,0.3652832674571831,0.0,-0.29084321475625735,0.0,0.0,-0.2098155467720585,0.0,0.0,-1.0558723492228888e-06
-0.9420289855072477,0.0,0.0,-1.6054018445322562,0.0,0.0,0.0,0.294137022397878,0.0,0.3652832674571823,0.0,-0.2908432147562591,0.0,0.0,0.0,-0.016139657443986367,0.0,-1.0558723490865287e-06
-0.9420289855072503,0.0,0.0,-1.6054018445322593,0.0,0.0,0.0,0.29413702239787537,0.0,0.36528326745718215,0.0,-0.29084321475626007,0.0,0.0,0.0,0.0,0.2259552042160745,-1.055872349008023e-06
-0.9420289855072478,0.0,0.0,-1.6054018445322593,0.0,0.0,0.0,0.29413702239788003,0.0,0.36528326745718154,0.0,0.0,0.06587615283267313,0.0,-0.20981554677206302,0.0,0.0,-1.0558723490802016e-06
-0.94202898550725,0.0,0.0,-1.6054018445322584,0.0,0.0,0.0,0.29413702239787837,0.0,0.3652832674571789,0.0,0.0,0.06587615283266991,0.0,0.0,-0.016139657443981714,0.0,-1.055872349073847e-06
-0.9420289855072483,0.0,0.0,-1.6054018445322578,0.0,0.0,0.0,0.2941370223978786,0.0,0.3652832674571813,0.0,0.0,0.06587615283267262,0.0,0.0,0.0,0.22595520421607257,-1.0558723490824158e-06
-0.9420289855072466,0.0,0.0,-1.605401844532261,0.0,0.0,0.0,0.2941370223978797,0.0,0.36528326745718476,0.0,0.0,0.0,0.2249670619235827,-0.20981554677205871,0.0,0.0,-1.055872349233877e-06
-0.9420289855072468,0.0,0.0,-1.6054018445322549,0.0,0.0,0.0,0.29413702239788175,0.0,0.3652832674571817,0.0,0.0,0.0,0.22496706192358212,0.0,-0.016139657443983248,0.0,-1.055872349076487e-06
-0.9420289855072504,0.0,0.0,-1.605401844532256,0.0,0.0,0.0,0.29413702239787975,0.0,0.3652832674571819,0.0,0.0,0.0,0.2249670619235789,0.0,0.0,0.225955204216078,-1.0558723490685587e-06
-0.9420289855072495,0.0,0.0,-1.6054018445322569,0.0,0.0,0.0,0.2941370223978765,0.0,0.0,0.2773386034255577,-0.290843214756259,0.0,0.0,-0.20981554677205977,0.0,0.0,-1.0558723490628019e-06
-0.942028985507249,0.0,0.0,-1.605401844532254,0.0,0.0,0.0,0.29413702239787703,0.0,0.0,0.27733860342555794,-0.2908432147562632,0.0,0.0,0.0,-0.016139657443982457,0.0,-1.0558723491001065e-06
-0.9420289855072481,0.0,0.0,-1.6054018445322573,0.0,0.0,0.0,0.2941370223978762,0.0,0.0,0.2773386034255604,-0.2908432147562573,0.0,0.0,0.0,0.0,0.22595520421607035,-1.055872349071301e-06
-0.9420289855072475,0.0,0.0,-1.605401844532258,0.0,0.0,0.0,0.29413702239787887,0.0,0.0,0.2773386034255596,0.0,0.06587615283267494,0.0,-0.20981554677206915,0.0,0.0,-1.0558723490310119e-06
-0.9420289855072479,0.0,0.0,-1.6054018445322564,0.0,0.0,0.0,0.29413702239788214,0.0,0.0,0.27733860342555927,0.0,0.06587615283267087,0.0,0.0,-0.016139657443981055,0.0,-1.0558723491006907e-06
-0.9420289855072479,0.0,0.0,-1.6054018445322575,0.0,0.0,0.0,0.29413702239787703,0.0,0.0,0.27733860342556077,0.0,0.06587615283267444,0.0,0.0,0.0,0.22595520421607287,-1.0558723490687156e-06
-0.9420289855072523,0.0,0.0,-1.6054018445322578,0.0,0.0,0.0,0.2941370223978799,0.0,0.0,0.27733860342556055,0.0,0.0,0.22496706192357965,-0.209815546772062,0.0,0.0,-1.0558723492222588e-06
-0.942028985507249,0.0,0.0,-1.6054018445322589,0.0,0.0,0.0,0.2941370223978816,0.0,0.0,0.27733860342555655,0.0,0.0,0.22496706192357943,0.0,-0.016139657443982176,0.0,-1.0558723491691693e-06
-0.9420289855072495,0.0,0.0,-1.6054018445322598,0.0,0.0,0.0,0.29413702239787953,0.0,0.0,0.2773386034255601,0.0,0.0,0.22496706192358076,0.0,0.0,0.2259552042160738,-1.0558723490914657e-06
-0.9420289855072451,0.0,0.0,0.0,1.605401844532268,-0.37582345191041744,0.0,0.0,-0.6426218708827437,0.0,0.0,-0.2908432147562527,0.0,0.0,-0.20981554677205733,0.0,0.0,-1.0558723492392988e-06
-0.9420289855072406,0.0,0.0,0.0,1.6054018445322649,-0.3758234519104191,0.0,0.0,-0.6426218708827433,0.0,0.0,-0.29084321475625585,0.0,0.0,0.0,-0.016139657443973467,0.0,-1.0558723494052787e-06
-0.9420289855072456,0.0,0.0,0.0,1.6054018445322649,-0.3758234519104208,0.0,0.0,-0.6426218708827389,0.0,0.0,-0.2908432147562576,0.0,0.0,0.0,0.0,0.2259552042160784,-1.0558723493668535e-06
-0.9420289855072481,0.0,0.0,0.0,1.6054018445322678,-0.375823451910419,0.0,0.0,-0.6426218708827431,0.0,0.0,0.0,0.06587615283267403,0.0,-0.20981554677206116,0.0,0.0,-1.0558723494514282e-06
-0.9420289855072443,0.0,0.0,0.0,1.6054018445322644,-0.37582345191041894,0.0,0.0,-0.6426218708827388,0.0,0.0,0.0,0.06587615283267832,0.0,0.0,-0.01613965744398438,0.0,-1.0558723494070621e-06
-0.9420289855072455,0.0,0.0,0.0,1.6054018445322673,-0.3758234519104189,0.0,0.0,-0.6426218708827418,0.0,0.0,0.0,0.06587615283267582,0.0,0.0,0.0,0.225955204216072,-1.0558723494419001e-06
-0.9420289855072441,0.0,0.0,0.0,1.6054018445322662,-0.37582345191041816,0.0,0.0,-0.6426218708827457,0.0,0.0,0.0,0.0,0.22496706192358737,-0.20981554677205552,0.0,0.0,-1.0558723493641938e-06
-0.9420289855072429,0.0,0.0,0.0,1.6054018445322629,-0.3758234519104199,0.0,0.0,-0.6426218708827423,0.0,0.0,0.0,0.0,0.22496706192358615,0.0,-0.016139657443980396,0.0,-1.0558723495105416e-06
